Time 240,Strain 240,Time 240 Creep,Strain 240 Creep,,Time 280,Strain 280,Time 280 Creep,Strain 280 Creep,,Time 300,Strain 300,Time 300 Creep,Strain 300 Creep,,Time 320,Strain 320,Time 320 Creep,Strain 320 Creep,,Time 280 Chris1,Strain 280 Chris1,,,Time 280 Chris2,Strain 280 Chris2,,,Time 280 MOOSE,Strain 280 MOOSE,,,Time 280 Creep FITTED,Strain 280 Creep FITTED,,,Time 320 Creep FITTED,Strain 320 Creep FITTED
,,,,,,,,,,,,,,,,,,,,45.68888889,0.057786974,,,34.58638889,0.094246898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,45.77222222,0.057817866,,,34.66972222,0.09707162,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,45.85555556,0.056852147,,,34.75305556,0.094246898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,45.93888889,0.060641733,,,34.83638889,0.092312594,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,46.02222222,0.058721802,,,34.91972222,0.094246898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,46.10555556,0.059687521,,,35.00305556,0.095173555,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,46.18888889,0.060622349,,,35.08638889,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,46.27222222,0.060641733,,,35.16972222,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,49.27222222,0.057786974,,,35.25305556,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,50.27222222,0.058752694,,,35.33638889,0.09515048,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,51.27222222,0.060641733,,,35.41972222,0.09707162,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,52.27222222,0.062530773,,,35.50305556,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,53.27222222,0.062491975,,,35.58638889,0.095195931,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,54.27222222,0.060641733,,,35.66972222,0.096144963,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,55.27222222,0.063465571,,,35.75305556,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,56.27222222,0.064419754,,,35.83638889,0.094246898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,57.27222222,0.064439167,,,35.91972222,0.09707162,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,58.27222222,0.064400399,,,36.00305556,0.094246898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,59.27222222,0.066270053,,,36.08638889,0.094194865,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,60.27222222,0.065354581,,,36.16972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,61.27222222,0.065335226,,,36.25305556,0.098033817,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,62.27222222,0.066289409,,,36.33638889,0.097078202,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,63.27222222,0.067224236,,,36.41972222,0.09612917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,64.27222222,0.065373966,,,36.50305556,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,65.27222222,0.067263005,,,36.58638889,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,66.27222222,0.068197833,,,36.66972222,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,67.27222222,0.065335226,,,36.75305556,0.098033817,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,68.27222222,0.067224236,,,36.83638889,0.099005924,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,69.27222222,0.066308793,,,36.91972222,0.099005924,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,70.27222222,0.064419754,,,37.00305556,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,71.27222222,0.070086872,,,37.08638889,0.099954956,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,72.27222222,0.067263005,,,37.16972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,73.27222222,0.070067488,,,37.25305556,0.09612917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,74.27222222,0.06913266,,,37.33638889,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,75.27222222,0.070086872,,,37.41972222,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,76.27222222,0.06913266,,,37.50305556,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,77.27222222,0.06913266,,,37.58638889,0.099005924,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,78.27222222,0.070086872,,,37.66972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,79.27222222,0.071956527,,,37.75305556,0.097078202,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,80.27222222,0.068197833,,,37.83638889,0.096122587,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,81.27222222,0.0710217,,,37.91972222,0.097078202,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,82.27222222,0.068197833,,,38.00305556,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,83.27222222,0.071041084,,,38.08638889,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,84.27222222,0.072910739,,,38.16972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,85.27222222,0.072910739,,,38.25305556,0.099005924,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,86.27222222,0.071956527,,,38.33638889,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,87.27222222,0.0710217,,,38.41972222,0.099954956,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,88.27222222,0.070086872,,,38.50305556,0.09707162,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,89.27222222,0.0710217,,,38.58638889,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,90.27222222,0.074791639,,,38.66972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,91.27222222,0.073864951,,,38.75305556,0.09707162,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,92.27222222,0.073864951,,,38.83638889,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,93.27222222,0.074819163,,,38.91972222,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,94.27222222,0.074819163,,,39.00305556,0.098027234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,95.27222222,0.073884336,,,39.08638889,0.097078202,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,96.27222222,0.074819163,,,39.16972222,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,97.27222222,0.074819163,,,39.25305556,0.098033817,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,98.2722222,0.075773375,,,39.33638889,0.098982849,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,99.2722222,0.074819163,,,39.41972222,0.099909506,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,100.2722222,0.075753991,,,39.50305556,0.099978031,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,101.2722222,0.075745851,,,39.58638889,0.100910571,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,102.2722222,0.073864951,,,39.66972222,0.10188926,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,103.2722222,0.074838548,,,39.75305556,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,104.2722222,0.075745851,,,39.83638889,0.10188926,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,105.2722222,0.076700063,,,39.91972222,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,106.2722222,0.076700063,,,40.00305556,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,107.2722222,0.077662385,,,40.08638889,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,108.2722222,0.074819163,,,40.16972222,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,109.2722222,0.074819163,,,40.25305556,0.100910571,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,110.2722222,0.077662385,,,40.33638889,0.100910571,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,111.2722222,0.077654275,,,40.41972222,0.099954956,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,112.2722222,0.077654275,,,40.50305556,0.098999341,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,113.2722222,0.07956267,,,40.58638889,0.099961539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,114.2722222,0.074819163,,,40.66972222,0.100910571,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,115.2722222,0.077654275,,,40.75305556,0.098982849,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,116.2722222,0.077654275,,,40.83638889,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,117.2722222,0.074819163,,,40.91972222,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,118.2722222,0.076708203,,,41.00305556,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,119.2722222,0.078608458,,,41.08638889,0.102838293,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,120.2722222,0.078608458,,,41.16972222,0.099954956,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,121.2722222,0.079543285,,,41.25305556,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,122.2722222,0.077654275,,,41.33638889,0.100910571,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,123.2722222,0.077654275,,,41.41972222,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,124.2722222,0.076708203,,,41.50305556,0.102838293,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,125.2722222,0.077654275,,,41.58638889,0.100888195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,126.2722222,0.077654275,,,41.66972222,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,127.2722222,0.078608458,,,41.75305556,0.102838293,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,128.2722222,0.07952393,,,41.83638889,0.10188926,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,129.2722222,0.079543285,,,41.91972222,0.101814852,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,130.2722222,0.079543285,,,42.00305556,0.100888195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,131.2722222,0.07952393,,,42.08638889,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,132.2722222,0.077654275,,,42.16972222,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,133.2722222,0.080497497,,,42.25305556,0.101837228,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,134.2722222,0.078608458,,,42.33638889,0.102815917,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,135.2722222,0.079543285,,,42.41972222,0.102770467,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,136.2722222,0.079543285,,,42.50305556,0.101814852,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,137.2722222,0.080516882,,,42.58638889,0.101791777,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,138.2722222,0.080478112,,,42.66972222,0.105624845,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,139.2722222,0.079543285,,,42.75305556,0.102770467,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,140.2722222,0.081432324,,,42.83638889,0.103697123,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,141.2722222,0.080478112,,,42.91972222,0.104698189,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,142.2722222,0.07956267,,,43.00305556,0.104646156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,143.2722222,0.077654275,,,43.08638889,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,144.2722222,0.078608458,,,43.16972222,0.104646156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,145.2722222,0.079543285,,,43.25305556,0.104646156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,146.2722222,0.077654275,,,43.33638889,0.104652738,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,147.2722222,0.080497497,,,43.41972222,0.104698189,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,148.2722222,0.081451709,,,43.50305556,0.102718434,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,149.2722222,0.078608458,,,43.58638889,0.104698189,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,150.2722222,0.083340748,,,43.66972222,0.102718434,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,151.2722222,0.081432324,,,43.75305556,0.104652738,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,152.2722222,0.082367152,,,43.83638889,0.104646156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,153.2722222,0.078608458,,,43.91972222,0.104646156,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,154.2722222,0.081451709,,,44.00305556,0.106528427,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,155.2722222,0.08141294,,,44.08638889,0.10560177,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,156.2722222,0.082386536,,,44.16972222,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,157.2722222,0.082347767,,,44.25305556,0.10560177,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,158.2722222,0.083321364,,,44.33638889,0.10560177,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,159.2722222,0.082386536,,,44.41972222,0.105579395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,160.2722222,0.082367152,,,44.50305556,0.106528427,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,161.2722222,0.082386536,,,44.58638889,0.105579395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,162.2722222,0.082386536,,,44.66972222,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,163.2722222,0.080497497,,,44.75305556,0.105579395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,164.2722222,0.082347767,,,44.83638889,0.105579395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,165.2722222,0.081451709,,,44.91972222,0.106528427,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,166.2722222,0.083340748,,,45.00305556,0.106528427,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,167.2722222,0.082367152,,,45.08638889,0.10560177,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,168.2722222,0.08141294,,,45.16972222,0.106528427,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,169.2722222,0.080497497,,,45.25305556,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,170.2722222,0.081451709,,,45.33638889,0.107529492,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,171.2722222,0.08429496,,,45.41972222,0.106506052,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,172.2722222,0.082386536,,,45.50305556,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,173.2722222,0.081432324,,,45.58638889,0.107529492,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,174.2722222,0.080497497,,,45.66972222,0.105579395,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,175.2722222,0.083321364,,,45.75305556,0.106506052,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,176.2722222,0.083340748,,,45.83638889,0.106506052,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,177.2722222,0.083340748,,,45.91972222,0.106506052,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,178.2722222,0.080478112,,,46.00305556,0.108456149,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,179.2722222,0.083301979,,,46.08638889,0.107507117,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,180.2722222,0.084275576,,,46.16972222,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,181.2722222,0.082386536,,,46.25305556,0.108456149,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,182.2722222,0.084275576,,,46.33638889,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,183.2722222,0.084275576,,,46.41972222,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,184.2722222,0.082386536,,,46.50305556,0.108410699,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,185.2722222,0.082386536,,,46.58638889,0.107529492,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,186.2722222,0.085171605,,,46.66972222,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,187.2722222,0.081451709,,,46.75305556,0.107507117,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,188.2722222,0.08141294,,,46.83638889,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,189.2722222,0.082367152,,,46.91972222,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,190.2722222,0.083340748,,,47.00305556,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,191.2722222,0.082405921,,,47.08638889,0.10658046,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,191.6238889,0.083340748,,,47.16972222,0.108433773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,191.6333333,0.082401227,,,47.25305556,0.107507117,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,192.4666667,0.08427538,,,47.33638889,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,193.3,0.083285024,,,47.41972222,0.107455084,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,194.1333333,0.083323887,,,47.50305556,0.108433773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,194.9666667,0.083323887,,,47.58638889,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,195.8,0.085266333,,,47.66972222,0.108456149,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,196.6333333,0.083285024,,,47.75305556,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,197.4666667,0.083333588,,,47.83638889,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,198.3,0.082382095,,,47.91972222,0.109405181,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.00305556,0.108433773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.08638889,0.108410699,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.16972222,0.108456149,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.25305556,0.109405181,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.33638889,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.41972222,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.50305556,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.58638889,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.66972222,0.110331838,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.75305556,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.83638889,0.108433773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,48.91972222,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.00305556,0.109405181,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.08638889,0.111310527,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.16972222,0.109389388,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.25305556,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.33638889,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.41972222,0.111287453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.50305556,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.58638889,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.66972222,0.110383871,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.75305556,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.83638889,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,49.91972222,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.00305556,0.113244832,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.08638889,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.16972222,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.25305556,0.111310527,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.33638889,0.109405181,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.41972222,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.50305556,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.58638889,0.111310527,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.66972222,0.111287453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.75305556,0.110331838,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.83638889,0.11033842,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,50.91972222,0.109405181,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.00305556,0.109382806,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.08638889,0.111287453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.16972222,0.111265077,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.25305556,0.112214109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.33638889,0.112220692,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.41972222,0.112266142,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.50305556,0.113169724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.58638889,0.111287453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.66972222,0.112266142,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.75305556,0.112214109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.83638889,0.112214109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,51.91972222,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.00305556,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.08638889,0.112214109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.16972222,0.112214109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.25305556,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.33638889,0.112220692,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.41972222,0.112220692,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.50305556,0.111287453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.58638889,0.113169724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.66972222,0.112220692,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.75305556,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.83638889,0.114171488,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52.91972222,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.00305556,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.08638889,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.16972222,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.25305556,0.113244832,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.33638889,0.113169724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.41972222,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.50305556,0.113169724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.58638889,0.113192799,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.66972222,0.114171488,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.75305556,0.113244832,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.83638889,0.114171488,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,53.91972222,0.113244832,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.00305556,0.113169724,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.08638889,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.16972222,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.25305556,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.33638889,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.41972222,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.50305556,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.58638889,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.66972222,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.75305556,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.83638889,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,54.91972222,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.00305556,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.08638889,0.115120521,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.16972222,0.114171488,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.25305556,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.33638889,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.41972222,0.114096381,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.50305556,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.58638889,0.116030685,,,,,,,,,,,,
